,pcid,compName,smile,iupac name
172,165362798,"2-[(4RS)-4-isopropyl-4-methyl-5-oxo-4,5-dihydro-1H-imidazol-2-yl]pyridine-3,5-dicarboxylic acid",CC(C)C1(C(=O)NC(=N1)C2=C(C=C(C=N2)CO)C(=O)O)C.CC(C)C1(C(=O)NC(=N1)C2=C(C=C(C=N2)C(=O)O)C(=O)O)C,"5-(hydroxymethyl)-2-(4-methyl-5-oxo-4-propan-2-yl-1H-imidazol-2-yl)pyridine-3-carboxylic acid;2-(4-methyl-5-oxo-4-propan-2-yl-1H-imidazol-2-yl)pyridine-3,5-dicarboxylic acid"
173,6426848,2-[(Ethoxymethyl)(2-ethyl-6-methylphenyl)amino]-2-oxoethanesulfonic acid,CCC1=CC=CC(=C1N(COCC)C(=O)CS(=O)(=O)O)C,2-[N-(ethoxymethyl)-2-ethyl-6-methylanilino]-2-oxoethanesulfonic acid
174,146679765,2-{(Carboxyacetyl)[(1RS)-1-carboxyethyl]amino}-3-methylbenzoic acid,CC1=C(C(=CC=C1)C(=O)O)N(C(C)C(=O)O)C(=O)CC(=O)O,2-[(2-carboxyacetyl)-(1-carboxyethyl)amino]-3-methylbenzoic acid
175,139595940,2-{(Carboxyacetyl)[(2RS)-1-methoxy-1-oxo-2-propanyl]amino}-3-methylbenzoic acid,CC1=C(C(=CC=C1)C(=O)O)N(C(C)C(=O)OC)C(=O)CC(=O)O,2-[(2-carboxyacetyl)-(1-methoxy-1-oxopropan-2-yl)amino]-3-methylbenzoic acid
176,61988,2-Acetyl-1-ethylpyrrole,CCN1C=CC=C1C(=O)C,1-(1-ethylpyrrol-2-yl)ethanone
177,61240,2-Acetyl-1-methylpyrrole,CC(=O)C1=CC=CN1C,1-(1-methylpyrrol-2-yl)ethanone
178,169110,2-Acetyl-2-thiazoline,CC(=O)C1=NCCS1,"1-(4,5-dihydro-1,3-thiazol-2-yl)ethanone"
179,61918,2-Acetyl-3-ethylpyrazine,CCC1=NC=CN=C1C(=O)C,1-(3-ethylpyrazin-2-yl)ethanone
180,32093,2-Acetyl-3-methylpyrazine,CC1=NC=CN=C1C(=O)C,1-(3-methylpyrazin-2-yl)ethanone
181,104721,"2-Acetyl-3,5-dimethylpyrazine",CC1=CN=C(C(=N1)C)C(=O)C,"1-(3,5-dimethylpyrazin-2-yl)ethanone"
182,21186827,2-Acetyl-5-ethylpyrazine,CCC1=CN=C(C=N1)C(=O)C,1-(5-ethylpyrazin-2-yl)ethanone
183,30915,2-Acetyl-5-methylpyrazine,CC1=CN=C(C=N1)C(=O)C,1-(5-methylpyrazin-2-yl)ethanone
184,527821,2-Acetyl-6-methylpyrazine,CC1=CN=CC(=N1)C(=O)C,1-(6-methylpyrazin-2-yl)ethanone
185,14286,2-Acetylpyridine,CC(=O)C1=CC=CC=N1,1-pyridin-2-ylethanone
186,14079,2-Acetylpyrrole,CC(=O)C1=CC=CN1,1-(1H-pyrrol-2-yl)ethanone
187,118946,"2-Amino-4,6-dimethoxypyrimidine",COC1=CC(=NC(=N1)N)OC,"4,6-dimethoxypyrimidin-2-amine"
188,61341,2-Benzofurancarboxaldehyde,C1=CC=C2C(=C1)C=C(O2)C=O,1-benzofuran-2-carbaldehyde
189,8133,2-Butoxyethan-1-ol,CCCCOCCO,2-butoxyethanol
190,85228,2-Butyl-3-methylpyrazine,CCCCC1=NC=CN=C1C,2-butyl-3-methylpyrazine
191,24847851,"2-Butyl-5 or 6-keto-1,4-dioxane",CCCCC1COC(=O)CO1,"5-butyl-1,4-dioxan-2-one"
192,15132895,"2-Chloro-4-(methylsulfonyl)-3-[(2,2,2-trifluoroethoxy)methyl]benzoic acid",CS(=O)(=O)C1=C(C(=C(C=C1)C(=O)O)Cl)COCC(F)(F)F,"2-chloro-4-methylsulfonyl-3-(2,2,2-trifluoroethoxymethyl)benzoic acid"
193,735863,2-Chloro-4-(methylsulfonyl)-benzoic acid,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)O)Cl,2-chloro-4-methylsulfonylbenzoic acid
194,177161,2-Chloro-5-hydroxymethylpyridine,C1=CC(=NC=C1CO)Cl,(6-chloropyridin-3-yl)methanol
195,69111,2-Chlorobenzamide,C1=CC=C(C(=C1)C(=O)N)Cl,2-chlorobenzamide
196,13391,2-chlorobenzonitrile,C1=CC=C(C(=C1)C#N)Cl,2-chlorobenzonitrile
197,5283361,2-Dodecenal,CCCCCCCCCC=CC=O,(E)-dodec-2-enal
198,14672776,"2-Dodecyl-3-hydroxy-1,4-naphthoquinone",CCCCCCCCCCCCC1=C(C2=CC=CC=C2C(=O)C1=O)O,"3-dodecyl-4-hydroxynaphthalene-1,2-dione"
199,27457,2-Ethyl-3-methylpyrazine,CCC1=NC=CN=C1C,2-ethyl-3-methylpyrazine
200,26334,"2-Ethyl-3,5-dimethylpyrazine",CCC1=NC=C(N=C1C)C,"2-ethyl-3,5-dimethylpyrazine"
201,33931,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone,CCC1C(=O)C(=C(O1)C)O,2-ethyl-4-hydroxy-5-methylfuran-3-one
202,92210,"2-Ethyl-4-methyl-1,3-dioxolane",CCC1OCC(O1)C,"2-ethyl-4-methyl-1,3-dioxolane"
203,25915,2-Ethyl-5-methylpyrazine,CCC1=NC=C(N=C1)C,2-ethyl-5-methylpyrazine
204,26332,2-Ethyl-6-methylpyrazine,CCC1=NC(=CN=C1)C,2-ethyl-6-methylpyrazine
205,6915,2-Ethylbutyric acid,CCC(CC)C(=O)O,2-ethylbutanoic acid
206,31241,2-Ethylhexanal,CCCCC(CC)C=O,2-ethylhexanal
207,7720,2-Ethylhexanol,CCCCC(CC)CO,2-ethylhexan-1-ol
208,7635,2-Ethylhexyl acetate,CCCCC(CC)COC(=O)C,2-ethylhexyl acetate
209,30541,2-Ethylhexyl-4-dimethylaminobenzoate,CCCCC(CC)COC(=O)C1=CC=C(C=C1)N(C)C,2-ethylhexyl 4-(dimethylamino)benzoate
210,6919,2-Furoic acid,C1=COC(=C1)C(=O)O,furan-2-carboxylic acid
211,5282707,2-Hexenoic acid,CCCC=CC(=O)O,(E)-hex-2-enoic acid
212,5365136,2-Hexenyl octanoate,CCCCCCCC(=O)OCC=CCCC,[(E)-hex-2-enyl] octanoate
213,4574094,2-Hexylidenecyclopentan-1-one,CCCCCC=C1CCCC1=O,2-hexylidenecyclopentan-1-one
214,551084,"2-Hydroxy-3,5,5-trimethylcyclohex-2-en-1-one",CC1=C(C(=O)CC(C1)(C)C)O,"2-hydroxy-3,5,5-trimethylcyclohex-2-en-1-one"
215,61200,2-Hydroxy-4-methylbenzaldehyde,CC1=CC(=C(C=C1)C=O)O,2-hydroxy-4-methylbenzaldehyde
216,92779,2-Hydroxy-4-methylvaleric acid,CC(C)CC(C(=O)O)O,2-hydroxy-4-methylpentanoic acid
217,95457,2-Hydroxy-N-(2-hydroxyethyl)propanamide,CC(C(=O)NCCO)O,2-hydroxy-N-(2-hydroxyethyl)propanamide
218,61502,2-Hydroxycyclohex-2-en-1-one,C1CC=C(C(=O)C1)O,2-hydroxycyclohex-2-en-1-one
219,79023,2-Hydroxypiperitone,CC1=C(C(=O)C(CC1)C(C)C)O,2-hydroxy-3-methyl-6-propan-2-ylcyclohex-2-en-1-one
220,32594,2-Isobutyl-3-methoxypyrazine,CC(C)CC1=NC=CN=C1OC,2-methoxy-3-(2-methylpropyl)pyrazine
221,26333,2-Isobutyl-3-methylpyrazine,CC1=NC=CN=C1CC(C)C,2-methyl-3-(2-methylpropyl)pyrazine
222,86733,"2-Isobutyl-4-methyl-1,3-dioxolane",CC1COC(O1)CC(C)C,"4-methyl-2-(2-methylpropyl)-1,3-dioxolane"
223,61385,2-Isobutylpyridine,CC(C)CC1=CC=CC=N1,2-(2-methylpropyl)pyridine
224,79633,2-Isopropyl thioxanthone,CC(C)C1=CC2=C(C=C1)SC3=CC=CC=C3C2=O,2-propan-2-ylthioxanthen-9-one
225,33166,"2-Isopropyl-(3,5 or 6)-methoxypyrazine",CC(C)C1=NC=CN=C1OC,2-methoxy-3-propan-2-ylpyrazine
226,106216,2-Isopropyl-3-methylthiopyrazine,CC(C)C1=NC=CN=C1SC,2-methylsulfanyl-3-propan-2-ylpyrazine
227,61808,2-Isopropyl-4-methylthiazole,CC1=CSC(=N1)C(C)C,"4-methyl-2-propan-2-yl-1,3-thiazole"
228,5362661,2-Isopropyl-5-methylhex-2-enal,CC(C)CC=C(C=O)C(C)C,(E)-5-methyl-2-propan-2-ylhex-2-enal
229,61700,2-Isopropyl-5-methylpyrazine,CC1=CN=C(C=N1)C(C)C,2-methyl-5-propan-2-ylpyrazine
230,11240503,2-Mercapto-2-methylpentan-1-ol,CCCC(C)(CO)S,2-methyl-2-sulfanylpentan-1-ol
231,23642,2-Mercaptoanisole,COC1=CC=CC=C1S,2-methoxybenzenethiol
232,528308,2-Methoxy-3-propylpyrazine,CCCC1=NC=CN=C1OC,2-methoxy-3-propylpyrazine
233,87929249,2-Methoxy-4-(trifluoromethyl)-3-pyridinesulfonic acid,COC1=NC=CC(=C1S(=O)(=O)O)C(F)(F)F,2-methoxy-4-(trifluoromethyl)pyridine-3-sulfonic acid
234,139597581,2-Methoxy-4-(trifluoromethyl)pyridine-3-sulfonamide,COC1=NC=CC(=C1S(=O)(=O)N)C(F)(F)F,2-methoxy-4-(trifluoromethyl)pyridine-3-sulfonamide
235,8658,2-Methoxybenzaldehyde,COC1=CC=CC=C1C=O,2-methoxybenzaldehyde
236,641298,2-Methoxycinnamaldehyde,COC1=CC=CC=C1C=CC=O,(E)-3-(2-methoxyphenyl)prop-2-enal
237,54098832,2-Methoxycinnamyl acetate,CC(=O)OCC=CC1=CC=CC=C1OC,3-(2-methoxyphenyl)prop-2-enyl acetate
238,7119,2-Methoxynaphthalene,COC1=CC2=CC=CC=C2C=C1,2-methoxynaphthalene
239,61464,2-Methyl-1-phenyl-2-propyl formate,CC(C)(CC1=CC=CC=C1)OC=O,(2-methyl-1-phenylpropan-2-yl) formate
240,7531,2-Methyl-1-phenylpropan-2-ol,CC(C)(CC1=CC=CC=C1)O,2-methyl-1-phenylpropan-2-ol
241,57347853,"2-Methyl-1,1-di-isopentyloxypropane",CC(C)CCOC(C(C)C)OCCC(C)C,3-methyl-1-[2-methyl-1-(3-methylbutoxy)propoxy]butane
242,125468,2-Methyl-2-butenoic acid,CC=C(C)C(=O)O,(E)-2-methylbut-2-enoic acid
243,5365909,2-Methyl-2-pentenoic acid,CCC=C(C)C(=O)O,(E)-2-methylpent-2-enoic acid
244,85224,2-Methyl-3-propylpyrazine,CCCC1=NC=CN=C1C,2-methyl-3-propylpyrazine
245,76152,"2-Methyl-3,5 or 6-methylthiopyrazine",CC1=NC=CN=C1SC,2-methyl-3-methylsulfanylpyrazine
246,39800,2-Methyl-4-isothiazolin-3-one,CN1C(=O)C=CS1,"2-methyl-1,2-thiazol-3-one"
247,61976,2-Methyl-5-methoxythiazole,CC1=NC=C(S1)OC,"5-methoxy-2-methyl-1,3-thiazole"
248,87085,2-Methylbenzyl acetate,CC1=CC=CC=C1COC(=O)C,(2-methylphenyl)methyl acetate
249,94292,2-Methylbut-3-en-1-ol,CC(CO)C=C,2-methylbut-3-en-1-ol
250,8257,2-Methylbut-3-en-2-ol,CC(C)(C=C)O,2-methylbut-3-en-2-ol
251,8723,2-Methylbutan-1-ol,CCC(C)CO,2-methylbutan-1-ol
252,6405,2-Methylbutan-2-ol,CCC(C)(C)O,2-methylbutan-2-ol
253,162626,2-Methylbutyl 2-hydroxybenzoate,CCC(C)COC(=O)C1=CC=CC=C1O,2-methylbutyl 2-hydroxybenzoate
254,12209,2-Methylbutyl acetate,CCC(C)COC(=O)C,2-methylbutyl acetate
255,113425,2-Methylbutyl-3-methyl-2-butenoate,CCC(C)COC(=O)C=C(C)C,2-methylbutyl 3-methylbut-2-enoate
256,11419,2-Methylcyclohexanone,CC1CCCCC1=O,2-methylcyclohexan-1-one
257,25611,2-Methylheptan-3-one,CCCCC(=O)C(C)C,2-methylheptan-3-one
258,14475,2-Methylheptanoic acid,CCCCCC(C)C(=O)O,2-methylheptanoic acid
259,12040,2-Methylhexan-3-ol,CCCC(C(C)C)O,2-methylhexan-3-ol
260,7224,2-Methylindole,CC1=CC2=CC=CC=C2N1,2-methyl-1H-indole
261,11543,2-Methylpentan-2-ol,CCCC(C)(C)O,2-methylpentan-2-ol
262,6386,2-Methylpropan-2-ol,CC(C)(C)O,2-methylpropan-2-ol
263,6590,2-Methylpropionic acid,CC(C)C(=O)O,2-methylpropanoic acid
264,7976,2-Methylpyrazine,CC1=NC=CN=C1,2-methylpyrazine
265,7975,2-Methylpyridine,CC1=CC=CC=N1,2-methylpyridine
266,62217,2-Naphthyl anthranilate,C1=CC=C2C=C(C=CC2=C1)OC(=O)C3=CC=CC=C3N,naphthalen-2-yl 2-aminobenzoate
267,8422,2-Naphthyloxyacetic acid,C1=CC=C2C=C(C=CC2=C1)OCC(=O)O,2-naphthalen-2-yloxyacetic acid
268,16800,2-Pentylpyridine,CCCCCC1=CC=CC=N1,2-pentylpyridine
269,20995,2-Pentylthiophene,CCCCCC1=CC=CS1,2-pentylthiophene
270,90136,2-Phenoxyethyl butyrate,CCCC(=O)OCCOC1=CC=CC=C1,2-phenoxyethyl butanoate
271,2832097,"2-Phenyl-3,3-bis(4-hydroxyphenyl)phthalimidine",C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3C2(C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,"3,3-bis(4-hydroxyphenyl)-2-phenylisoindol-1-one"
272,6054,2-Phenylethan-1-ol,C1=CC=C(C=C1)CCO,2-phenylethanol
273,562563,2-Phenylpent-4-enal,C=CCC(C=O)C1=CC=CC=C1,2-phenylpent-4-enal
274,14295,2-Phenylpropan-1-ol,CC(CO)C1=CC=CC=C1,2-phenylpropan-1-ol
275,12053,2-Phenylpropan-2-ol,CC(C)(C1=CC=CC=C1)O,2-phenylpropan-2-ol
276,7146,2-Phenylpropanal,CC(C=O)C1=CC=CC=C1,2-phenylpropanal
277,10296,2-Phenylpropionic acid,CC(C1=CC=CC=C1)C(=O)O,2-phenylpropanoic acid
278,576240,2-Phenylpropyl isobutyrate,CC(C)C(=O)OCC(C)C1=CC=CC=C1,2-phenylpropyl 2-methylpropanoate
279,6428990,2-Propionyl-2-thiazoline,CCC(=O)C1=NCCS1,"1-(4,5-dihydro-1,3-thiazol-2-yl)propan-1-one"
280,61260,2-Propionylpyrrole,CCC(=O)C1=CC=CN1,1-(1H-pyrrol-2-yl)propan-1-one
281,65288,2-Propionylthiazole,CCC(=O)C1=NC=CS1,"1-(1,3-thiazol-2-yl)propan-1-one"
282,11770728,2-Propoxy-3-propylquinazolin-4(3H)-one,CCCN1C(=O)C2=CC=CC=C2N=C1OCCC,2-propoxy-3-propylquinazolin-4-one
283,69320,2-Propylpyridine,CCCC1=CC=CC=N1,2-propylpyridine
284,256071,2-Pyridine methanethiol,C1=CC=NC(=C1)CS,pyridin-2-ylmethanethiol
285,15544634,2-Sulfamoyl-3-methylbenzoic acid methyl ester,CC1=C(C(=CC=C1)C(=O)OC)S(=O)(=O)N,methyl 3-methyl-2-sulfamoylbenzoate
286,23347,2-Thienyl disulfide,C1=CSC(=C1)SSC2=CC=CS2,2-(thiophen-2-yldisulfanyl)thiophene
287,5283356,2-Undecenal,CCCCCCCCC=CC=O,(E)-undec-2-enal
288,76382,"2,2,4,4-Tetramethylcyclobutane-1,3-diol",CC1(C(C(C1O)(C)C)O)C,"2,2,4,4-tetramethylcyclobutane-1,3-diol"
289,17000,"2,2,6-Trimethylcyclohexanone",CC1CCCC(C1=O)(C)C,"2,2,6-trimethylcyclohexan-1-one"
290,3098422,"2,2'-(1,4-Phenylene)bis[4H-3,1-benzoxazin-4-one]",C1=CC=C2C(=C1)C(=O)OC(=N2)C3=CC=C(C=C3)C4=NC5=CC=CC=C5C(=O)O4,"2-[4-(4-oxo-3,1-benzoxazin-2-yl)phenyl]-3,1-benzoxazin-4-one"
291,28905,"2,3-Diethyl-5-methylpyrazine",CCC1=NC=C(N=C1CC)C,"2,3-diethyl-5-methylpyrazine"
292,27458,"2,3-Diethylpyrazine",CCC1=NC=CN=C1CC,"2,3-diethylpyrazine"
293,2734646,"2,3-Dimethylbenzofuran",CC1=C(OC2=CC=CC=C12)C,"2,3-dimethyl-1-benzofuran"
294,22201,"2,3-Dimethylpyrazine",CC1=NC=CN=C1C,"2,3-dimethylpyrazine"
295,16925,"2,3-Dimethylquinoxaline",CC1=NC2=CC=CC=C2N=C1C,"2,3-dimethylquinoxaline"
296,13750142,"2,3,3,4,4,5,5-heptafluoro-1-pentene",C=C(C(C(C(F)F)(F)F)(F)F)F,"2,3,3,4,4,5,5-heptafluoropent-1-ene"
297,26808,"2,3,5-Trimethylpyrazine",CC1=CN=C(C(=N1)C)C,"2,3,5-trimethylpyrazine"
298,14296,"2,3,5,6-Tetramethylpyrazine",CC1=C(N=C(C(=N1)C)C)C,"2,3,5,6-tetramethylpyrazine"
299,14339720,"2,3,6-trichloro-5-cyano-4-hydroxybenzamide",C(#N)C1=C(C(=C(C(=C1Cl)C(=O)N)Cl)Cl)O,"2,3,6-trichloro-5-cyano-4-hydroxybenzamide"
300,17016,"2,3,6-Trimethylphenol",CC1=C(C(=C(C=C1)C)O)C,"2,3,6-trimethylphenol"
301,135414248,"2,4-Bis(2,4-dimethylphenyl)-6-(2-hydroxy-4-n-octyloxyphenyl)-1,3,5-triazine",CCCCCCCCOC1=CC(=C(C=C1)C2=NC(=NC(=N2)C3=C(C=C(C=C3)C)C)C4=C(C=C(C=C4)C)C)O,"2-[4,6-bis(2,4-dimethylphenyl)-1,3,5-triazin-2-yl]-5-octoxyphenol"
302,6850816,"2,4-Bis(dodecylthiomethyl)-6-methylphenol",CCCCCCCCCCCCSCC1=CC(=C(C(=C1)C)O)CSCCCCCCCCCCCC,"2,4-bis(dodecylsulfanylmethyl)-6-methylphenol"
303,5283349,"2,4-Decadienal",CCCCCC=CC=CC=O,"(2E,4E)-deca-2,4-dienal"
304,8455,"2,4-di-tert-amylphenol",CCC(C)(C)C1=CC(=C(C=C1)O)C(C)(C)CC,"2,4-bis(2-methylbutan-2-yl)phenol"
305,135408763,"2,4-Diamino-6-hydroxypyrimidine",C1=C(N=C(NC1=O)N)N,"2,4-diamino-1H-pyrimidin-6-one"
306,1491,"2,4-Dihydroxybenzoic acid",C1=CC(=C(C=C1O)O)C(=O)O,"2,4-dihydroxybenzoic acid"
307,3018500,"2,4-Dimethyl-4-Nonanol",CCCCCC(C)(CC(C)C)O,"2,4-dimethylnonan-4-ol"
308,61814,"2,4-Dimethylbenzaldehyde",CC1=CC(=C(C=C1)C=O)C,"2,4-dimethylbenzaldehyde"
309,7936,"2,4-Dimethylpyridine",CC1=CC(=NC=C1)C,"2,4-dimethylpyridine"
310,5283329,"2,4-Octadienal",CCCC=CC=CC=O,"(2E,4E)-octa-2,4-dienal"
311,85582292,"2,4-Thujadiene",CC1=C2CC2(C=C1)C(C)C,"2-methyl-5-propan-2-ylbicyclo[3.1.0]hexa-1,3-diene"
312,20067313,"2,4,4'-Trifluorobenzophenone",C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2)F)F)F,"(2,4-difluorophenyl)-(4-fluorophenyl)methanone"
313,91151095,"2,4,5-trichloro-3-cyano-6-hydroxybenzamide",C(#N)C1=C(C(=C(C(=C1Cl)Cl)O)C(=O)N)Cl,"2,4,5-trichloro-3-cyano-6-hydroxybenzamide"
314,162420306,"2,4,5-trichloro-6-hydroxy-benzene-1,3-dicarboxamide",C1(=C(C(=C(C(=C1Cl)C(=O)N)Cl)Cl)O)C(=O)N,"2,4,5-trichloro-6-hydroxybenzene-1,3-dicarboxamide"
315,399848,"2,4,6-Trithiaheptane",CSCSCSC,methylsulfanyl(methylsulfanylmethylsulfanyl)methane
316,36225,"2,5-Diethyl-3-methylpyrazine",CCC1=CN=C(C(=N1)C)CC,"2,5-diethyl-3-methylpyrazine"
317,25797,"2,5-Diethylpyrazine",CCC1=CN=C(C=N1)CC,"2,5-diethylpyrazine"
318,92018,"2,5-Dimethyl-2-vinylhex-4-enal",CC(=CCC(C)(C=C)C=O)C,"2-ethenyl-2,5-dimethylhex-4-enal"
319,518790,"2,5-Dimethyl-3-isopropylpyrazine",CC1=CN=C(C(=N1)C(C)C)C,"2,5-dimethyl-3-propan-2-ylpyrazine"
320,108764,"2,5-Dimethyl-3-thioacetoxyfuran",CC1=CC(=C(O1)C)SC(=O)C,"S-(2,5-dimethylfuran-3-yl) ethanethioate"
321,3017596,"2,5-Dimethyl-4-ethoxyfuran-3(2H)-one",CCOC1=C(OC(C1=O)C)C,"4-ethoxy-2,5-dimethylfuran-3-one"
322,85730,"2,5-Dimethylfuran-3(2H)-one",CC1C(=O)C=C(O1)C,"2,5-dimethylfuran-3-one"
323,7267,"2,5-Dimethylphenol",CC1=CC(=C(C=C1)C)O,"2,5-dimethylphenol"
324,31252,"2,5-Dimethylpyrazine",CC1=CN=C(C=N1)C,"2,5-dimethylpyrazine"
325,16183,"2,6-Dichlorobenzamide",C1=CC(=C(C(=C1)Cl)C(=O)N)Cl,"2,6-dichlorobenzamide"
326,87439,"2,6-Difluorobenzamide",C1=CC(=C(C(=C1)F)C(=O)N)F,"2,6-difluorobenzamide"
327,524975,"2,6-Dimethoxy-4-propylphenol",CCCC1=CC(=C(C(=C1)OC)O)OC,"2,6-dimethoxy-4-propylphenol"
328,83268,"2,6-Dimethyl-2-heptanol",CC(C)CCCC(C)(C)O,"2,6-dimethylheptan-2-ol"
329,29096,"2,6-Dimethyloct-7-en-2-ol",CC(CCCC(C)(C)O)C=C,"2,6-dimethyloct-7-en-2-ol"
330,5362854,"2,6-Dimethylocta-1,5,7-trien-3-ol",CC(=C)C(CC=C(C)C=C)O,"(5E)-2,6-dimethylocta-1,5,7-trien-3-ol"
331,7938,"2,6-Dimethylpyrazine",CC1=CN=CC(=N1)C,"2,6-dimethylpyrazine"
332,7937,"2,6-Dimethylpyridine",CC1=NC(=CC=C1)C,"2,6-dimethylpyridine"
333,522514,"2,6,6-Trimethyl-2-vinyltetrahydropyran",CC1(CCCC(O1)(C)C=C)C,"2-ethenyl-2,6,6-trimethyloxane"
334,88332,"2,6,6-Trimethylcyclohex-2-en-1-one",CC1=CCCC(C1=O)(C)C,"2,6,6-trimethylcyclohex-2-en-1-one"
335,62374,"2,6,6-Trimethylcyclohex-2-en-1,4-dione",CC1=CC(=O)CC(C1=O)(C)C,"2,6,6-trimethylcyclohex-2-ene-1,4-dione"
336,61041,"2,6,6-Trimethylcyclohexa-1,3-diene-1-carbaldehyde",CC1=C(C(CC=C1)(C)C)C=O,"2,6,6-trimethylcyclohexa-1,3-diene-1-carbaldehyde"
337,62159,"2,8-Dithianon-4-en-4-carboxaldehyde",CSCCC=C(CSC)C=O,5-methylsulfanyl-2-(methylsulfanylmethyl)pent-2-enal
338,170484,2'-O-fucosyllactose,CC1C(C(C(C(O1)OC2C(C(C(OC2OC(C(CO)O)C(C(C=O)O)O)CO)O)O)O)O)O,"(2R,3R,4R,5R)-4-[(2S,3R,4S,5R,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3S,4R,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-2,3,5,6-tetrahydroxyhexanal"
339,443055,24-epibrassinolide,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2COC(=O)C4C3(CC(C(C4)O)O)C)C)O)O,"(1S,2R,4R,5S,7S,11S,12S,15R,16S)-15-[(2S,3R,4R,5R)-3,4-dihydroxy-5,6-dimethylheptan-2-yl]-4,5-dihydroxy-2,16-dimethyl-9-oxatetracyclo[9.7.0.02,7.012,16]octadecan-8-one"
340,12980878,3-((2-Methyl-3-furyl)thio)-2-butanone,CC1=C(C=CO1)SC(C)C(=O)C,3-(2-methylfuran-3-yl)sulfanylbutan-2-one
341,57422431,"3-(1-((3,5-Dimethylisoxazol-4-yl)methyl)-1H-pyrazol-4-yl)-1-(3-hydroxybenzyl)imidazolidine-2,4-dione",CC1=C(C(=NO1)C)CN2C=C(C=N2)N3C(=O)CN(C3=O)CC4=CC(=CC=C4)O,"3-[1-[(3,5-dimethyl-1,2-oxazol-4-yl)methyl]pyrazol-4-yl]-1-[(3-hydroxyphenyl)methyl]imidazolidine-2,4-dione"
342,86196820,"3-(2-Anilino-6-methyl-4-pyrimidinyl)-1,2-propanediol",CC1=CC(=NC(=N1)NC2=CC=CC=C2)CC(CO)O,"3-(2-anilino-6-methylpyrimidin-4-yl)propane-1,2-diol"
343,4021277,"3-(2,4-Dichlorophenyl)-6-fluoro-2,4(1H,3H)-quinazolinedione",C1=CC2=C(C=C1F)C(=O)N(C(=O)N2)C3=C(C=C(C=C3)Cl)Cl,"3-(2,4-dichlorophenyl)-6-fluoro-1H-quinazoline-2,4-dione"
344,551927,"3-(3,5-dichlorophenyl)-1,1-dimethyl urea",CN(C)C(=O)NC1=CC(=CC(=C1)Cl)Cl,"3-(3,5-dichlorophenyl)-1,1-dimethylurea"
345,529899,3-(4-Hydroxy-3-methoxyphenyl)propanal,COC1=C(C=CC(=C1)CCC=O)O,3-(4-hydroxy-3-methoxyphenyl)propanal
346,62654,3-(4-Isopropylphenyl)propionaldehyde,CC(C)C1=CC=C(C=C1)CCC=O,3-(4-propan-2-ylphenyl)propanal
347,5388696,3-(4-Methoxyphenyl)-2-methylprop-2-enal,CC(=CC1=CC=C(C=C1)OC)C=O,(E)-3-(4-methoxyphenyl)-2-methylprop-2-enal
348,79406,3-(4-Methoxyphenyl)propan-1-ol,COC1=CC=C(C=C1)CCCO,3-(4-methoxyphenyl)propan-1-ol
349,3578033,3-(5-Methyl-2-furyl) butanal,CC1=CC=C(O1)C(C)CC=O,3-(5-methylfuran-2-yl)butanal
350,146677319,"3-(7-Amino-5-ethyl[1,2,4]triazolo[1,5-a]pyrimidin-6-yl)propanoic acid",CCC1=NC2=NC=NN2C(=C1CCC(=O)O)N,"3-(7-amino-5-ethyl-[1,2,4]triazolo[1,5-a]pyrimidin-6-yl)propanoic acid"
351,46928351,3-(difluoromethyl)-1-methyl-1H-pyrazole-4-carboxamide,CN1C=C(C(=N1)C(F)F)C(=O)N,3-(difluoromethyl)-1-methylpyrazole-4-carboxamide
352,18983008,3-(Difluoromethyl)-1-methyl-1H-pyrazole-4-carboxylic acid,CN1C=C(C(=N1)C(F)F)C(=O)O,3-(difluoromethyl)-1-methylpyrazole-4-carboxylic acid
353,19754697,3-(Difluoromethyl)-1H-pyrazole-4-carboxylic acid,C1=NNC(=C1C(=O)O)C(F)F,5-(difluoromethyl)-1H-pyrazole-4-carboxylic acid
354,4193848,3-(trifluoromethyl)-1H-pyrazole-5-carboxylic acid (IN-E8S72),C1=C(NN=C1C(=O)O)C(F)(F)F,5-(trifluoromethyl)-1H-pyrazole-3-carboxylic acid
355,13910921,3-(Trifluoromethyl)pyridine-2-sulfonamide,C1=CC(=C(N=C1)S(=O)(=O)N)C(F)(F)F,3-(trifluoromethyl)pyridine-2-sulfonamide
